시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경상북도,구미시,인동36길,경상북도 구미시 인동36길 24-2,경상북도 구미시 진평동 1078,인동36길-11,01,,N,36.09262499,128.4318475,2,5.97,7.05,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동38길,경상북도 구미시 인동38길 15-16,경상북도 구미시 구평동 480-12,인동38길-1,01,,N,36.09213325,128.4336662,2,2.92,7.55,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 26,경상북도 구미시 진평동 1087,인동36길-12,01,,N,36.09245109,128.4319171,4,8.02,10.7,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 21,경상북도 구미시 구평동 480-12,인동36길-13,01,,N,36.09250302,128.4324397,1,2.97,7.51,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 31,경상북도 구미시 구평동 480-12,인동36길-14,01,Y,N,36.09190932,128.4342407,2,5.47,7.82,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 114,경상북도 구미시 황상동 111-3,검성로-7,01,,N,36.11824311,128.4293342,4,5.99,10.75,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 114,경상북도 구미시 황상동 613-21,검성로-8,01,,N,36.11813078,128.4294395,1,1.88,7.43,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 102,경상북도 구미시 황상동 248,검성로-9,01,,N,36.11822692,128.4280782,4,6,14.67,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 103-2,경상북도 구미시 황상동 241,검성로-10,01,,N,36.1183702,128.4281453,2,3.7,6.7,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 135,경상북도 구미시 황상동 613-22,검성로-11,01,,N,36.11804237,128.4315038,1,4,6.78,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 146,경상북도 구미시 황상동 98-4,검성로-12,01,,N,36.1178632,128.4325388,1,2.96,17.56,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동31길,경상북도 구미시 인동31길 28-18,경상북도 구미시 인의동 1011,인동31길-3,01,,N,36.09668225,128.4338006,1,3.98,5.49,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동31길,경상북도 구미시 인동31길 22-14,경상북도 구미시 인의동 1012,인동31길-4,01,,N,36.09633239,128.4330547,1,4.09,5.01,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 5,경상북도 구미시 인의동 1011,인동35길-5,01,,N,36.09476666,128.4328675,1,4,5.84,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 20,경상북도 구미시 인의동 1011,인동35길-6,01,,N,36.09605023,128.4335598,1,7.98,10.75,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동31길,경상북도 구미시 인동31길 22-17,경상북도 구미시 인의동 1012,인동31길-5,01,,N,36.09624796,128.4335288,2,5.5,7.25,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 18-4,경상북도 구미시 구평동 480-20,인동35길-7,01,,N,36.09577454,128.4335415,1,3.98,6.08,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 22-20,경상북도 구미시 구평동 480-23,인동35길-8,01,,N,36.09581167,128.4347011,1,3.68,7.32,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 20,경상북도 구미시 구평동 480-23,인동35길-9,01,Y,N,36.09618759,128.4337561,4,7.98,16.11,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동39길,경상북도 구미시 인동39길 20-1,경상북도 구미시 구평동 480-23,인동39길-1,01,Y,N,36.09584792,128.4348883,4,8.11,12.11,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 13-3,경상북도 구미시 인의동 1011,인동35길-10,01,,N,36.09549411,128.4331973,1,3.92,5.04,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 9,경상북도 구미시 구평동 480-11,인동36길-15,01,Y,N,36.09332173,128.4328108,1,4,5.02,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 6,경상북도 구미시 진평동 1087,인동36길-16,01,,N,36.09423271,128.4326243,1,3.98,6.46,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동38길,경상북도 구미시 인동38길 5-1,경상북도 구미시 구평동 480-11,인동38길-2,01,Y,N,36.09371919,128.4329919,1,4.01,5.06,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 17,경상북도 구미시 구평동 480-11,인동36길-17,01,Y,N,36.09293851,128.4326361,1,4.02,5,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동38길,경상북도 구미시 인동38길 9-16,경상북도 구미시 구평동 480-10,인동38길-3,01,Y,N,36.09254181,128.4338494,2,3.94,6.15,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동38길,경상북도 구미시 인동38길 5-16,경상북도 구미시 구평동 480-10,인동38길-4,01,Y,N,36.0929377,128.4340369,2,3.99,5.14,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동38길,경상북도 구미시 인동38길 5-9,경상북도 구미시 구평동 480-10,인동38길-5,01,Y,N,36.09333519,128.434218,2,3.97,5.06,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 44-4,경상북도 구미시 진평동 1087,인동36길-18,01,,N,36.09090954,128.4312112,4,7.98,11.16,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 89,경상북도 구미시 황상동 241,검성로-13,01,,N,36.11777033,128.4267045,4,8.02,11.26,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 44-4,경상북도 구미시 진평동 1088,인동36길-19,01,,N,36.09078852,128.4310088,2,5.95,6.72,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 44-3,경상북도 구미시 진평동 1087,인동36길-20,01,,N,36.09058975,128.4310649,4,7.82,11.19,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 114,경상북도 구미시 황상동 110,검성로-14,01,,N,36.11836362,128.429348,2,4.27,4.97,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동39길,경상북도 구미시 인동39길 22-52,경상북도 구미시 구평동 480-23,인동39길-2,01,Y,N,36.09542923,128.4362795,4,8.11,12.2,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 23-11,경상북도 구미시 구평동 480-12,인동36길-21,01,Y,N,36.09226413,128.4330505,2,8.01,4.96,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동39길,경상북도 구미시 인동39길 22-25,경상북도 구미시 구평동 480-23,인동39길-3,01,,N,36.09555519,128.4361657,1,3.96,8.24,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동39길,경상북도 구미시 인동39길 22-34,경상북도 구미시 구평동 480-23,인동39길-4,01,,N,36.09539103,128.4360909,2,3.95,8.01,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 135,경상북도 구미시 황상동 99-1,검성로-15,01,,N,36.11779325,128.4323074,4,5.94,10.75,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,검성로,경상북도 구미시 검성로 135,경상북도 구미시 황상동 98-3,검성로-16,01,,N,36.11781389,128.4315622,4,5.95,11.21,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동가산로,경상북도 구미시 인동가산로 250-6,경상북도 구미시 구평동 480-13,인동가산로-9,01,Y,N,36.09317426,128.4370165,5,8.01,19.16,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 23-34,경상북도 구미시 구평동 480-19,인동36길-22,01,Y,N,36.08982893,128.4363242,5,8.11,13.42,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 3,경상북도 구미시 구평동 480-5,인동43길-1,01,Y,N,36.09339419,128.4368399,9,7.98,28.73,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 23-34,경상북도 구미시 구평동 480-19,인동36길-23,01,Y,N,36.08992088,128.4365019,4,8.1,17.53,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 8,경상북도 구미시 구평동 480-5,인동43길-2,01,Y,N,36.09455835,128.437319,4,8.13,12.16,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 22-1,경상북도 구미시 구평동 480-23,인동43길-3,01,Y,N,36.09508037,128.4374309,4,3.96,19.05,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 22-15,경상북도 구미시 구평동 480-3,인동43길-4,01,,N,36.09506836,128.4389014,1,3.97,9.02,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 22-1,경상북도 구미시 구평동 480-23,인동43길-5,01,Y,N,36.0951498,128.4375925,4,8.12,13.51,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 22-27,경상북도 구미시 구평동 480-3,인동43길-6,01,Y,N,36.09496731,128.4389959,4,8.13,12.64,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동가산로,경상북도 구미시 인동가산로 250-6,경상북도 구미시 구평동 480-5,인동가산로-10,01,Y,N,36.0933249,128.4372416,9,7.98,29.04,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 71,경상북도 구미시 황상동 496,옥계2공단로-5,01,,N,36.11652633,128.4147458,4,3.13,13.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동가산로,경상북도 구미시 인동가산로 250-25,경상북도 구미시 구평동 480-13,인동가산로-11,01,Y,N,36.09148603,128.4366446,4,8.11,12.5,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 7,경상북도 구미시 구평동 480-5,인동43길-7,01,,Y,36.09390239,128.4370202,2,3.67,9.77,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 3,경상북도 구미시 구평동 480-5,인동43길-8,01,Y,N,36.09353916,128.4370693,5,8.06,18.93,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 42,경상북도 구미시 황상동 496,옥계2공단로-6,01,,N,36.1150102,128.4169068,2,2.97,17.29,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 21,경상북도 구미시 구평동 480-23,인동43길-9,01,Y,N,36.09519553,128.4372696,4,8.14,12.64,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동가산로,경상북도 구미시 인동가산로 250-25,경상북도 구미시 구평동 480-12,인동가산로-12,01,Y,N,36.09160585,128.4365202,2,5.96,7.63,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 42,경상북도 구미시 황상동 496,옥계2공단로-7,01,,N,36.11517104,128.4169081,4,5.95,13.98,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 8,경상북도 구미시 구평동 480-5,인동43길-10,01,,Y,36.09469859,128.4372257,2,3.84,8.81,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 179-16,경상북도 구미시 구포동 625-1,옥계2공단로-8,01,,N,36.1245824,128.4104439,1,2.42,24.73,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 28-4,경상북도 구미시 구평동 480-20,인동35길-11,01,,N,36.09661987,128.4339294,2,3.87,5.38,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 42,경상북도 구미시 황상동 496,옥계2공단로-9,01,,N,36.11397893,128.4175086,1,3.99,10.14,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 42,경상북도 구미시 황상동 496,옥계2공단로-10,01,,N,36.11444205,128.417456,4,3.94,16.82,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 42,경상북도 구미시 황상동 496,옥계2공단로-11,01,,N,36.11509587,128.4171161,1,3.96,15.44,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,옥계2공단로,경상북도 구미시 옥계2공단로 28,경상북도 구미시 황상동 496,옥계2공단로-12,01,,N,36.11355534,128.4175096,4,3.96,8.08,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동35길,경상북도 구미시 인동35길 22-3,경상북도 구미시 인의동 1011,인동35길-12,01,,N,36.09632196,128.4337196,2,6.04,6.77,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,여헌로,경상북도 구미시 여헌로 40,경상북도 구미시 인의동 570-3,여헌로-14,01,,N,36.10500394,128.4254892,2,3,7.19,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동43길,경상북도 구미시 인동43길 21,경상북도 구미시 구평동 480-23,인동43길-11,01,,N,36.09526411,128.4374546,1,3.88,7.69,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동가산로,경상북도 구미시 인동가산로 250-25,경상북도 구미시 구평동 480-13,인동가산로-13,01,,N,36.09076958,128.4365619,4,8.48,8.89,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,인동36길,경상북도 구미시 인동36길 44-4,경상북도 구미시 구평동 480-19,인동36길-24,01,Y,N,36.09071734,128.431253,4,8.04,15.38,Y,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선산중앙로,경상북도 구미시 선산읍 선산중앙로 74,경상북도 구미시 선산읍 완전리 429-1,선산중앙로-1,01,,N,36.24254905,128.2991316,1,4,5.7,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대조오목길,경상북도 구미시 선산읍 대조오목길 434,경상북도 구미시 선산읍 포상리 721-1,대조오목길-1,01,,N,36.23918874,128.2496578,2,4.1,6.3,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,대조오목길,경상북도 구미시 선산읍 대조오목길 466,경상북도 구미시 선산읍 포상리 1123-1,대조오목길-2,01,,N,36.23974777,128.2539623,2,4,4.5,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,상무로,경상북도 구미시 무을면 상무로 982,경상북도 구미시 무을면 송삼리 850-3,상무로-1,01,,N,36.26056468,128.1973795,2,4,5,N,,,,,N,,Y,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선산대로,경상북도 구미시 선산읍 선산대로 1319,경상북도 구미시 선산읍 동부리 106-1,선산대로-1,04,,N,36.23246575,128.3057841,4,8,17.7,Y,,,,,Y,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,단계동길,경상북도 구미시 선산읍 단계동길 186,경상북도 구미시 선산읍 노상리 3-1,단계동길-1,01,,N,36.25245071,128.294912,2,4,5.8,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,선산대로,경상북도 구미시 고아읍 선산대로 1068,경상북도 구미시 고아읍 오로리 82-3,선산대로-2,01,,N,36.2145878,128.3202084,6,8,23.3,Y,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,관심1길,경상북도 구미시 고아읍 관심1길 28,경상북도 구미시 고아읍 관심리 634-4,관심1길-1,01,,N,36.21072464,128.3296765,2,4,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
경상북도,구미시,포아로,경상북도 구미시 고아읍 포아로 1064,경상북도 구미시 고아읍 오로리 247-2,포아로-1,01,,N,36.21301897,128.3169444,2,4.2,5.9,N,,,,,N,,N,,경상북도 구미시청,054-480-6114,2026-02-28
